Price,property_id,title,street_address,city,province,price_per_night,bedroom_count,bathroom_count,floors,parking,face,year,views,area,road,road_width,road_type,build_area,posted,amenities,category,type,guest_count,location_score,rating,booking_id,tenant_id,start_date,end_date,total_price,payment_status,tax_record_id,municipality,tax_rate,distribution_status,factor_id,seasonality_index,tourism_stats,local_events,inflation,cpi,listing_type,area_sqft,build_area_sqft
38500000,b8550944-4c90-4de7-8ee1-d80de1d68002,"2 Modern Bungalows For Sale At Greenland. : House For Sale In Tokha, Kathmandu","Greenland, Tokha, Kathmandu",Kathmandu,Other,1000,0,4,2.0,3,East,2076.0,306.0,0-6.5/8-0-0 Aana,16 Feet / Blacktopped,10.0, Blacktopped,N/A Aana,2020-01-01,"['Lawn', 'Garage', 'Air Condition', 'Backyard', 'Balcony', 'Microwave', 'Garden', 'Frontyard', 'Fencing', 'Deck', 'Modular Kitchen', 'TV Cable', 'Washing Machine', 'Wifi', 'Drainage', 'Water Tank', 'Water Well', 'Solar Water', 'Water Supply', 'Electricity Backup', 'Internet', 'Kids Playground']",Apartment,Entire Place,2,0.6,4.0,,,,,5571227,,,,0.13,,,1.0,40000,Trekking Season,4.5,130.0,sale,0.0,400.0
24000000,66a10f58-41da-4060-b9a0-70d3cc847e0d,"Brand New House For Sale At Bhangal, Budhanilkantha In 20 Feet Road. : House For Sale In Budhanilkantha, Kathmandu","Bhangal sangyukta buspark , budhanilkantha, Budhanilkantha, Kathmandu",Kathmandu,Other,1000,4,3,2.0,1,East,2076.0,198.0,0-4-0-0 Aana,14 Feet / Blacktopped,10.0, Blacktopped,N/A Aana,2020-01-01,"['Lawn', 'Garage', 'Air Condition', 'Backyard', 'Balcony', 'Microwave', 'Garden', 'Frontyard', 'Fencing', 'Deck', 'Modular Kitchen', 'Washing Machine', 'Wifi', 'Drainage', 'Water Tank', 'Water Well', 'Solar Water', 'Water Supply', 'Electricity Backup', 'Internet', 'Kids Playground']",Apartment,Entire Place,2,0.6,4.0,,,,,6382559,,,,0.13,,,1.0,40000,Trekking Season,4.5,130.0,sale,0.0,400.0
35500000,df85eceb-ef34-42f7-97dc-5787f39fdf1d,"4.75 Brand New Attractive House For Sale At Basundhara : House For Sale In Basundhara, Kathmandu","Basundhara, Shree Tol, Basundhara, Kathmandu",Kathmandu,Other,1000,4,3,3.0,1,East,2076.0,151.0,0-4.75-0-0 Aana,15 Feet / Gravelled,10.0, Gravelled,N/A Aana,2020-01-01,"['Lawn', 'Garage', 'Air Condition', 'Backyard', 'Balcony', 'Microwave', 'Garden', 'Frontyard', 'Fencing', 'Deck', 'Modular Kitchen', 'TV Cable', 'Washing Machine', 'Wifi', 'Drainage', 'Water Tank', 'Water Well', 'Solar Water', 'Water Supply', 'Electricity Backup', 'Internet', 'Kids Playground']",Apartment,Entire Place,2,0.6,4.0,,,,,7933158,,,,0.13,,,1.0,40000,Trekking Season,4.5,130.0,sale,0.0,400.0
110000000,b62c70be-c414-4454-a26c-dd048370112a,"CLassical Durbar Style 1 Ropani Bungalow For Sale At Chapali : House For Sale In Chapali, Kathmandu","Chapali, Chapali, Kathmandu",Kathmandu,Other,1000,4,4,1.0,0,East,2010.0,436.0,1-0-0-0 Ropani,16 Feet / Blacktopped,10.0, Blacktopped,N/A Aana,2020-01-01,"['Lawn', 'Garage', 'Air Condition', 'Backyard', 'Balcony', 'Microwave', 'Gym', 'Washing Machine', 'Garden', 'Frontyard', 'Fencing', 'Deck', 'Modular Kitchen', 'TV Cable', 'Wifi', 'Drainage', 'Cafeteria', 'CCTV', 'Water Tank', 'Water Well', 'Solar Water', 'Water Supply', 'Electricity Backup', 'Internet', 'Kids Playground']",Apartment,Entire Place,2,0.6,4.0,,,,,5737972,,,,0.13,,,1.0,40000,Trekking Season,4.5,130.0,sale,1.0,400.0
55000000,1ddac55e-f543-47af-bb23-c0918261fde8,"5 Anna New House For Sale At Bishalnagar, (1 Floor Underground) : House For Sale In Hadigaun, Kathmandu","Bishalnagar, Hadigaun, Kathmandu",Kathmandu,Other,1000,4,3,1.0,2,East,2010.0,125.0,0-5-0-0 Aana,15 Feet / Blacktopped,10.0, Blacktopped,N/A Aana,2020-01-01,"['Lawn', 'Garage', 'Air Condition', 'Backyard', 'Balcony', 'Microwave', 'Garden', 'Frontyard', 'Fencing', 'Modular Kitchen', 'Deck', 'TV Cable', 'Washing Machine', 'Wifi', 'Drainage', 'CCTV', 'Water Tank', 'Water Well', 'Solar Water', 'Water Supply', 'Parking', 'Electricity Backup', 'Internet', 'Kids Playground']",Apartment,Entire Place,2,0.6,4.0,,,,,5369564,,,,0.13,,,1.0,40000,Trekking Season,4.5,130.0,sale,0.0,400.0
35500000,3edc6153-4a70-49dc-af6d-96128c6953a1,"5.5 Anna New Family Bungalow For Sale At Hattigauda : House For Sale In Hattigauda, Kathmandu","Hattigauda, Hattigauda, Kathmandu",Kathmandu,Other,1000,4,4,2.0,2,East,2010.0,297.0,0-5.5-0-0 Aana,15 Feet / Blacktopped,10.0, Blacktopped,N/A Aana,2020-01-01,"['Lawn', 'Garage', 'Air Condition', 'Backyard', 'Balcony', 'Microwave', 'Frontyard', 'Fencing', 'Deck', 'Modular Kitchen', 'TV Cable', 'Washing Machine', 'Wifi', 'Drainage', 'CCTV', 'Water Tank', 'Water Well', 'Solar Water', 'Water Supply', 'Electricity Backup', 'Internet', 'Kids Playground']",Apartment,Entire Place,2,0.6,4.0,,,,,7820222,,,,0.13,,,1.0,40000,Trekking Season,4.5,130.0,sale,0.0,400.0
29500000,1dcbf67c-91aa-46cc-a997-5367e38c08cf,"5 BHK Attractive Semi Bungalow For Sale At Baniyatar, Tokha : House For Sale In Tokha, Kathmandu","Baniyatar, Tokha, Tokha, Kathmandu",Kathmandu,Other,1000,4,3,2.0,1,East,2076.0,110.0,0-4-0-0 Aana,13 Feet / Blacktopped,10.0, Blacktopped,N/A Aana,2020-01-01,"['Lawn', 'Garage', 'Air Condition', 'Backyard', 'Balcony', 'Microwave', 'Garden', 'Frontyard', 'Fencing', 'Deck', 'Modular Kitchen', 'TV Cable', 'Washing Machine', 'Wifi', 'Drainage', 'Water Tank', 'Water Well', 'Solar Water', 'Water Supply', 'Electricity Backup', 'Internet']",Apartment,Entire Place,2,0.6,4.0,,,,,6283653,,,,0.13,,,1.0,40000,Trekking Season,4.5,130.0,sale,0.0,400.0
49500000,7dd513c4-cc56-431e-83cd-7640ab5a2165,"8.2 Anna Full Furnished Bungalow For Sale At Pasikot, Budhanilkantha : House For Sale In Pasikot, Kathmandu","Pasikot, Budhanilkantha, Highway bata 800 meter west., Pasikot, Kathmandu",Kathmandu,Other,1000,0,4,2.0,3,East,2010.0,290.0,0-8.2--0 Aana,16 Feet / Blacktopped,10.0, Blacktopped,N/A Aana,2020-01-01,"['Lawn', 'Garage', 'Air Condition', 'Backyard', 'Balcony', 'Microwave', 'Garden', 'Frontyard', 'Fencing', 'Deck', 'Modular Kitchen', 'TV Cable', 'Washing Machine', 'Wifi', 'Drainage', 'Water Tank', 'Water Well', 'Solar Water', 'Water Supply', 'Electricity Backup', 'Internet', 'Kids Playground']",Apartment,Entire Place,2,0.6,4.0,,,,,5572627,,,,0.13,,,1.0,40000,Trekking Season,4.5,130.0,sale,0.0,400.0
95000000,257a6ef2-c386-4a9d-bfdc-7c6d8349cafe,"Classical 17.3 Anna Bungalow For Sale At Sukedhara Chowk Inside Colony : House For Sale In Sukedhara, Kathmandu","Sukedhara Chowk , Colony Bhitra, Sukedhara, Kathmandu",Kathmandu,Other,1000,0,4,2.0,0,East,2010.0,390.0,0-17.3-0- Aana,15 Feet / Blacktopped,10.0, Blacktopped,N/A Aana,2020-01-01,"['Lawn', 'Garage', 'Air Condition', 'Backyard', 'Balcony', 'Microwave', 'Garden', 'Frontyard', 'Fencing', 'Deck', 'Modular Kitchen', 'TV Cable', 'Washing Machine', 'Wifi', 'Drainage', 'Water Tank', 'Water Well', 'Solar Water', 'Water Supply', 'Electricity Backup', 'Internet', 'Kids Playground']",Apartment,Entire Place,2,0.6,4.0,,,,,4302522,,,,0.13,,,1.0,40000,Trekking Season,4.5,130.0,sale,0.0,400.0
28000000,f47bd2c0-21c4-4841-a084-9b7561eddf20,"4.5 Anna Attractive Brand New House For Sale At Jyotinagar, Baluwakhani : House For Sale In Kapan, Kathmandu","Jyotinagar, Baluwakhani, Kapan, Kathmandu",Kathmandu,Other,1000,4,3,2.0,2,South East,2076.0,275.0,0-4.5-0-0 Aana,14 Feet / Blacktopped,10.0, Blacktopped,N/A Aana,2020-01-01,"['Lawn', 'Garage', 'Backyard', 'Balcony', 'Microwave', 'Garden', 'Frontyard', 'Deck', 'Fencing', 'Modular Kitchen', 'Drainage', 'Wifi', 'Water Supply', 'Solar Water', 'Water Well', 'Water Tank', 'Electricity Backup', 'Internet']",Apartment,Entire Place,2,0.6,4.0,,,,,7169524,,,,0.13,,,1.0,40000,Trekking Season,4.5,130.0,sale,0.0,400.0
45000000,09bdbc9c-d42d-43e7-97b4-397979da89ce,"7 Anna 4 BHK Bungalow For Sale In Siddhartha Colony, Budhanilkantha : House For Sale In Budhanilkantha, Kathmandu","Siddhartha Colony, Budhanilkantha, Budhanilkantha, Kathmandu",Kathmandu,Other,1000,4,4,1.0,3,East,2010.0,151.0,0-7-0-0 Aana,16 Feet / Blacktopped,10.0, Blacktopped,N/A Aana,2020-01-01,"['Lawn', 'Garage', 'Air Condition', 'Backyard', 'Balcony', 'Microwave', 'Garden', 'Frontyard', 'Fencing', 'Deck', 'Modular Kitchen', 'TV Cable', 'Washing Machine', 'Wifi', 'Drainage', 'Water Tank', 'Water Well', 'Solar Water', 'Water Supply', 'Electricity Backup', 'Internet', 'Kids Playground']",Apartment,Entire Place,2,0.6,4.0,,,,,5919398,,,,0.13,,,1.0,40000,Trekking Season,4.5,130.0,sale,0.0,400.0
80000000,9ff2808d-f346-490a-91c8-ff561111cc70,"Magnificent 21 Anna Bungalow For Sale Pasikot, 800 Meters From Main Highway : House For Sale In Pasikot, Kathmandu","Pasikot, 800 M From Main Highway, Pasikot, Kathmandu",Kathmandu,Other,1000,0,4,1.0,0,East,2010.0,132.0,0-21-0-0 Aana,16 Feet / Blacktopped,10.0, Blacktopped,N/A Aana,2020-01-01,"['Lawn', 'Garage', 'Backyard', 'Balcony', 'Microwave', 'Garden', 'Frontyard', 'Fencing', 'Deck', 'Modular Kitchen', 'TV Cable', 'Washing Machine', 'Wifi', 'Drainage', 'Water Tank', 'Water Well', 'Solar Water', 'Water Supply', 'Electricity Backup', 'Internet', 'Kids Playground']",Apartment,Entire Place,2,0.6,4.0,,,,,3345042,,,,0.13,,,1.0,40000,Trekking Season,4.5,130.0,sale,0.0,400.0
35000000,db85a5b3-9b4b-46c2-8c33-93aed2db7f8a,"5 BHK Beautiful Bungalow For Sale At Dhapasi Height : House For Sale In Dhapasi, Kathmandu","Dhapasi Height, Dhapasi, Kathmandu",Kathmandu,Other,1000,4,4,2.0,2,East,2010.0,305.0,0-5-0-0 Aana,15 Feet / Blacktopped,10.0, Blacktopped,2500 Sq. Feet,2020-01-01,"['Lawn', 'Garage', 'Backyard', 'Balcony', 'Garden', 'Microwave', 'Frontyard', 'Fencing', 'Deck', 'Modular Kitchen', 'TV Cable', 'Washing Machine', 'Wifi', 'Drainage', 'Water Tank', 'Water Well', 'Solar Water', 'Water Supply', 'Electricity Backup', 'Internet', 'Kids Playground']",Apartment,Entire Place,2,0.6,4.0,,,,,16308897,,,,0.13,,,1.0,40000,Trekking Season,4.5,130.0,sale,0.0,2500.0
57500000,debcf473-9647-40f3-ba8b-cd0cf9eda152,"12 Anna 6 BHK Fully Furnished Bungalow On Sale At Chapali : House For Sale In Chapali, Kathmandu","Location: Kathmandu > Chapali (Budhanilkantha), Chapali, Kathmandu",Kathmandu,Other,1000,4,4,2.0,4,South East,2010.0,118.0,0-12-0-0 Aana,16 Feet / Blacktopped,10.0, Blacktopped,N/A Aana,2020-01-01,"['Lawn', 'Garage', 'Air Condition', 'Backyard', 'Balcony', 'Microwave', 'Frontyard', 'Fencing', 'Deck', 'Modular Kitchen', 'TV Cable', 'Washing Machine', 'Wifi', 'Drainage', 'Water Tank', 'Water Well', 'Solar Water', 'Water Supply', 'Electricity Backup', 'Internet', 'Kids Playground']",Apartment,Entire Place,2,0.6,4.0,,,,,7773077,,,,0.13,,,1.0,40000,Trekking Season,4.5,130.0,sale,0.0,400.0
300000000,3858f3bd-30b5-4c32-9c0f-78915d6bdd4f,"52 Anna 5 BHK Bungalow For Sale/Rent At Dhumbarahi, Only 150 Meters From Ring Road. : House For Sale In Dhumbarahi, Kathmandu","Dhumbarahi, 150 Mtr From Ring Road., Dhumbarahi, Kathmandu",Kathmandu,Other,1000,4,4,1.0,0,East,2010.0,737.0,0-52-0-0 Aana,20 Feet / Blacktopped,10.0, Blacktopped,N/A Aana,2020-01-01,"['Lawn', 'Garage', 'Air Condition', 'Backyard', 'Balcony', 'Microwave', 'Gym', 'Garden', 'Frontyard', 'Fencing', 'Deck', 'Modular Kitchen', 'TV Cable', 'Washing Machine', 'Wifi', 'Drainage', 'Cafeteria', 'CCTV', 'Water Tank', 'Water Well', 'Solar Water', 'Water Supply', 'Electricity Backup', 'Internet', 'Kids Playground']",Apartment,Entire Place,2,0.6,4.0,,,,,6090374,,,,0.13,,,1.0,40000,Trekking Season,4.5,130.0,sale,0.0,400.0
55000000,01298856-9a30-4347-8566-47ab42d2d79d,"Magnificent 4 BHK 9 Anna Bungalow For Sale At Hepali Height, Golfutar. : House For Sale In Golfutar, Kathmandu","Hepali Height, Golfutar., Golfutar, Kathmandu",Kathmandu,Other,1000,4,4,2.0,3,South East,2010.0,232.0,0-9-0-0 Aana,20 Feet / Blacktopped,10.0, Blacktopped,N/A Aana,2020-01-01,"['Lawn', 'Garage', 'Air Condition', 'Backyard', 'Balcony', 'Microwave', 'Garden', 'Frontyard', 'Fencing', 'Deck', 'Modular Kitchen', 'TV Cable', 'Washing Machine', 'Wifi', 'Drainage', 'Water Tank', 'Water Well', 'Solar Water', 'Water Supply', 'Electricity Backup', 'Internet', 'Kids Playground']",Apartment,Entire Place,2,0.6,4.0,,,,,7590205,,,,0.13,,,1.0,40000,Trekking Season,4.5,130.0,sale,0.0,400.0
67500000,f988c2d9-4701-4961-bcbf-3ade351006be,"9 Anna Beautiful House For Sale At Maharajgunj In Above 20 Feet Road. : House For Sale In Maharajgunj, Kathmandu","Maharajgunj In Above 20 Feet Road., Maharajgunj, Kathmandu",Kathmandu,Other,1000,4,4,1.0,4,South East,2010.0,247.0,0-9-0-0 Aana,20 Feet / Blacktopped,10.0, Blacktopped,N/A Aana,2020-01-01,"['Lawn', 'Garage', 'Air Condition', 'Backyard', 'Balcony', 'Microwave', 'Garden', 'Frontyard', 'Fencing', 'Deck', 'Modular Kitchen', 'TV Cable', 'Washing Machine', 'Wifi', 'Drainage', 'Water Tank', 'Water Well', 'Solar Water', 'Water Supply', 'Electricity Backup', 'Internet', 'Kids Playground']",Apartment,Entire Place,2,0.6,4.0,,,,,7372995,,,,0.13,,,1.0,40000,Trekking Season,4.5,130.0,sale,0.0,400.0
55000000,73915214-115b-43b4-b75c-c55f52e7d8a2,"8 Anna Bungalow For Sale At Maharajgunj Just Behind Australian Embassy : House For Sale In Maharajgunj, Kathmandu","Maharajgunj Just Behind Australian Embassy, Maharajgunj, Kathmandu",Kathmandu,Other,1000,4,3,2.0,3,South East,2010.0,253.0,0-8-0-0 Aana,14 Feet / Blacktopped,10.0, Blacktopped,N/A Aana,2020-01-01,"['Lawn', 'Garage', 'Air Condition', 'Backyard', 'Balcony', 'Microwave', 'Garden', 'Frontyard', 'Fencing', 'Deck', 'Modular Kitchen', 'TV Cable', 'Washing Machine', 'Wifi', 'Drainage', 'Water Tank', 'Water Well', 'Solar Water', 'Water Supply', 'Electricity Backup', 'Internet', 'Kids Playground']",Apartment,Entire Place,2,0.6,4.0,,,,,7076936,,,,0.13,,,1.0,40000,Trekking Season,4.5,130.0,sale,0.0,400.0
35000000,22bb2e6c-6f8d-4dcb-919c-cf75e9544415,"Brand New House For Sale At Samakhusi, Only 150 Meters From Ring Road. : House For Sale In Samakhusi, Kathmandu","Samakhusi, Only 150 Meters From Ring Road, Samakhusi, Kathmandu",Kathmandu,Other,1000,6,3,2.0,2,East,2076.0,210.0,0-5-0-0 Aana,15 Feet / Blacktopped,10.0, Blacktopped,N/A Aana,2020-01-01,"['Lawn', 'Garage', 'Backyard', 'Balcony', 'Garden', 'Frontyard', 'Fencing', 'Deck', 'Modular Kitchen', 'Washing Machine', 'TV Cable', 'Wifi', 'Water Tank', 'Water Well', 'Solar Water', 'Water Supply', 'Electricity Backup', 'Internet', 'Kids Playground']",Apartment,Entire Place,2,0.6,4.0,,,,,8047407,,,,0.13,,,1.0,40000,Trekking Season,4.5,130.0,sale,0.0,400.0
36000000,1930de03-2c5b-4a88-a330-3d9f60291a0d,"6 Anna 5 Bhk House For Sale At Budhanilkantha, 100 Mtrs From Main Road : House For Sale In Budhanilkantha, Kathmandu","Budhanilkantha, 100 Mtrs From Main Road, Budhanilkantha, Kathmandu",Kathmandu,Other,1000,5,4,2.0,2,North East,2010.0,197.0,0-6-0-0 Aana,15 Feet / Blacktopped,10.0, Blacktopped,N/A Aana,2020-01-01,"['Lawn', 'Garage', 'Air Condition', 'Backyard', 'Balcony', 'Microwave', 'Garden', 'Frontyard', 'Fencing', 'Deck', 'Modular Kitchen', 'TV Cable', 'Washing Machine', 'Drainage', 'Cafeteria', 'Water Tank', 'Water Well', 'Solar Water', 'Water Supply', 'Electricity Backup', 'Internet', 'Kids Playground']",Apartment,Entire Place,2,0.6,4.0,,,,,8048045,,,,0.13,,,1.0,40000,Trekking Season,4.5,130.0,sale,0.0,400.0
26000000,79695298-cb61-405e-9e5a-9919e27d294f,"4 Anna Brand New House For Sale At Kapan Height : House For Sale In Kapan, Kathmandu","Kapan Height, Kapan, Kathmandu",Kathmandu,Other,1000,4,3,2.0,2,North East,2076.0,177.0,0-4-0-0 Aana,14 Feet / Blacktopped,10.0, Blacktopped,N/A Aana,2020-01-01,"['Lawn', 'Garage', 'Backyard', 'Balcony', 'Garden', 'Frontyard', 'Fencing', 'Modular Kitchen', 'Drainage', 'Water Tank', 'Water Well', 'Solar Water', 'Water Supply', 'Internet', 'Kids Playground']",Apartment,Entire Place,2,0.6,4.0,,,,,7458510,,,,0.13,,,1.0,40000,Trekking Season,4.5,130.0,sale,0.0,400.0
47500000,ee0a33e9-58d3-43ac-9ae1-8eb776d05243,"Marvelous 9 Anna Bungalow For Sale At Golfutar, Hepali Height. : House For Sale In Golfutar, Kathmandu","Golfutar, Hepali Height, Golfutar, Kathmandu",Kathmandu,Other,1000,5,4,2.0,3,South East,2010.0,0.0,0-9-0-0 Aana,16 Feet / Blacktopped,10.0, Blacktopped,N/A Aana,2020-01-01,"['Lawn', 'Garage', 'Air Condition', 'Backyard', 'Balcony', 'Garden', 'Frontyard', 'Fencing', 'Modular Kitchen', 'TV Cable', 'Washing Machine', 'Wifi', 'Drainage', 'Water Tank', 'Water Well', 'Solar Water', 'Water Supply', 'Electricity Backup', 'Internet', 'Kids Playground']",Apartment,Entire Place,2,0.6,4.0,,,,,7345289,,,,0.13,,,1.0,40000,Trekking Season,4.5,130.0,sale,0.0,400.0
18200000,11f3c683-008a-48da-a8c3-fcbab441fb93,"Kapan Height Small Home : House For Sale In Kapan, Kathmandu","Na, Kapan, Kathmandu",Kathmandu,Other,1000,5,5,3.0,1,East,2076.0,298.0,3.2 Aana,13 Feet / Blacktopped,10.0, Blacktopped,N/A Aana,2020-01-01,"['Parking', 'Drainage', 'Water Supply', 'Water Tank']",Apartment,Entire Place,2,0.6,4.0,,,,,39322560,,,,0.13,,,1.0,40000,Trekking Season,4.5,130.0,sale,1095.2,400.0
200000,370e6e7f-3c99-4b34-a689-01e325df646a,"Beautiful : House For Rent In Bishal Nagar, Kathmandu","Bishal Basti, Bishal Nagar, Kathmandu",Kathmandu,Other,1000,13,5,3.5,1,North,2010.0,0.0,0-10-0-0 Aana,16 Feet / Paved,10.0, Paved,7000 Aana,2020-01-01,"['Balcony', 'Modular Kitchen', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Water Tank', 'Water Well', 'Electricity Backup', 'Internet', 'Parking', 'Store Room']",Apartment,Entire Place,2,0.6,4.0,,,,,9442154914,,,,0.13,,,1.0,40000,Trekking Season,4.5,130.0,sale,0.0,2395750.0
26000000,37edfc00-a362-4673-98d1-53864eeda042,"Kapan Height Home : House For Sale In Kapan, Kathmandu","Na, Kapan, Kathmandu",Kathmandu,Other,1000,6,5,3.0,1,East,2076.0,494.0,4 Aana,14 Feet / Blacktopped,10.0, Blacktopped,N/A Aana,2020-01-01,"['Parking', 'Drainage', 'Water Supply', 'Solar Water', 'Water Tank']",Apartment,Entire Place,2,0.6,4.0,,,,,47167946,,,,0.13,,,1.0,40000,Trekking Season,4.5,130.0,sale,1369.0,400.0
39000000,d72d8ad7-848c-49d7-8195-176db2efb667,"Swayambhu Thulobharyang Home : House For Sale In Swayambhu, Kathmandu","Na, Swayambhu, Kathmandu",Kathmandu,Other,1000,5,5,3.0,2,East,2070.0,495.0,7 Aana,14 Feet / Paved,10.0, Paved,N/A Aana,2020-01-01,"['Garage', 'Garden', 'Water Supply', 'Drainage', 'Store Room', 'Parking']",Apartment,Entire Place,2,0.6,4.0,,,,,80224412,,,,0.13,,,1.0,40000,Trekking Season,4.5,130.0,sale,2395.75,400.0
120000,c8a6c954-ce97-4bba-a3f6-10e984dd28a6,"Bungalow On Rent At Mandikatar, Dhumbharai : House For Rent In Mandikatar, Kathmandu","Mandikhatar, Mandikatar, Kathmandu",Kathmandu,Other,1000,4,4,2.0,1,West,2010.0,605.0,8 Aana,14 Feet / Blacktopped,10.0, Blacktopped,6 Aana,2020-01-01,"['Garage', 'Garden', 'Balcony', 'Store Room']",Apartment,Entire Place,2,0.6,4.0,,,,,91252243,,,,0.13,,,1.0,40000,Trekking Season,4.5,130.0,sale,2738.0,2053.5
33500000,a2887098-0ff4-40bf-a3fa-345de78f2726,"Hattigauda New Bungalow : House For Sale In Hattigauda, Kathmandu","Na, Hattigauda, Kathmandu",Kathmandu,Other,1000,5,5,3.0,2,North West,2076.0,300.0,5.5 Aana,13 Feet / Gravelled,10.0, Gravelled,N/A Aana,2020-01-01,"['Modular Kitchen', 'Water Supply', 'Solar Water', 'Drainage', 'Water Well', 'Water Tank', 'Parking', 'Internet']",Apartment,Entire Place,2,0.6,4.0,,,,,59089340,,,,0.13,,,1.0,40000,Trekking Season,4.5,130.0,sale,1882.375,400.0
39900000,0a0ea41a-8dc6-4d6c-8b4a-7f4d641d36bb,"Basundhara Bungalow : House For Sale In Basundhara, Kathmandu","Na, Basundhara, Kathmandu",Kathmandu,Other,1000,5,6,3.0,2,East,2069.0,147.0,7 Aana,14 Feet / Blacktopped,10.0, Blacktopped,N/A Aana,2020-01-01,"['Water Supply', 'Drainage', 'Solar Water', 'Water Tank']",Apartment,Entire Place,2,0.6,4.0,,,,,79574587,,,,0.13,,,1.0,40000,Trekking Season,4.5,130.0,sale,2395.75,400.0
18000000,51987be6-1c3a-439d-ae59-237a29fa5bfc,"3 BHK - Fully Furnished : Apartment For Sale In Balkumari, Lalitpur","Westar Apartment, Balkumari, Lalitpur",Lalitpur,Other,1000,3,2,4.0,1,East,2010.0,0.0,1259 Sq. Feet,0 Feet,10.0,,1259 Sq. Feet,2020-01-01,"['Lawn', 'Balcony', 'Garden', 'Gym', 'Modular Kitchen', 'Swimming Pool', 'TV Cable', 'Drainage', 'Water Supply', 'Solar Water', 'Water Well', 'CCTV', 'Cafeteria', 'Electricity Backup', 'Intercom', 'Internet', 'Kids Playground', 'Lift', 'Maintenance', 'Parking', 'Security Staff', 'Store Room', 'Jacuzzi']",Apartment,Entire Place,2,0.6,4.0,,,,,43950775,,,,0.13,,,1.0,40000,Trekking Season,4.5,130.0,sale,1259.0,1259.0
32500000,2488032b-1b0a-4122-b5b0-d95de3e41d21,"Mandikatar Height New Home : House For Sale In Mandikatar, Kathmandu","Na, Mandikatar, Kathmandu",Kathmandu,Other,1000,8,7,4.0,1,South East,2076.0,190.0,4 Aana,20 Feet / Blacktopped,10.0, Blacktopped,N/A Aana,2020-01-01,"['Water Supply', 'Drainage', 'Solar Water']",Apartment,Entire Place,2,0.6,4.0,,,,,46440549,,,,0.13,,,1.0,40000,Trekking Season,4.5,130.0,sale,1369.0,400.0
29000000,790dcd6e-c985-41d4-952c-efe3e8206bfa,"Pasikot Home : House For Sale In Budhanilkantha, Kathmandu","Na, Budhanilkantha, Kathmandu",Kathmandu,Other,1000,5,5,3.0,2,South,2075.0,180.0,5 Aana,14 Feet / Gravelled,10.0, Gravelled,N/A Aana,2020-01-01,"['Garden', 'Water Supply', 'Solar Water', 'Drainage', 'Parking']",Apartment,Entire Place,2,0.6,4.0,,,,,57408601,,,,0.13,,,1.0,40000,Trekking Season,4.5,130.0,sale,1711.25,400.0
36000000,5e9d30c6-e054-4b42-bdea-b8809a65386f,"Budhanilkantha 6 Ana Bungalow : House For Sale In Budhanilkantha, Kathmandu","Na, Budhanilkantha, Kathmandu",Kathmandu,Other,1000,5,5,3.0,1,East,2070.0,178.0,6 Aana,13 Feet / Blacktopped,10.0, Blacktopped,N/A Aana,2020-01-01,"['Garden', 'Water Supply', 'Water Tank', 'Solar Water', 'Drainage']",Apartment,Entire Place,2,0.6,4.0,,,,,67462423,,,,0.13,,,1.0,40000,Trekking Season,4.5,130.0,sale,2053.5,400.0
47500000,12ba02f3-9794-44ab-a61e-c2a10f324961,"Hepali Bungalow For Sale : House For Sale In Golfutar, Kathmandu","Na, Golfutar, Kathmandu",Kathmandu,Other,1000,4,5,3.0,3,East,2070.0,215.0,9 Aana,15 Feet / Soil Stabilized,10.0, Soil Stabilized,N/A Aana,2020-01-01,"['Garage', 'Balcony', 'Air Condition', 'Garden', 'Frontyard', 'Parking', 'Store Room', 'Water Supply', 'Solar Water', 'Drainage']",Apartment,Entire Place,2,0.6,4.0,,,,,94898714,,,,0.13,,,1.0,40000,Trekking Season,4.5,130.0,sale,3080.25,400.0
28000000,6c99a9c5-edac-43fa-bcb4-e6fe9a981bcb,"3.5 Talle| Semi-Commercial House : House For Sale In Tarkeshwor, Kathmandu","Manamaiju, Gongabu, Kathmandu, Tarkeshwor, Kathmandu",Kathmandu,Other,1000,0,0,1.0,0,East,2010.0,140.0,4 Aana,12 Feet / Blacktopped,10.0, Blacktopped,4 Aana,2020-01-01,"['Parking', 'Water Well', 'Water Tank', 'Water Supply', 'Drainage']",Apartment,Entire Place,2,0.6,4.0,,,,,40759212,,,,0.13,,,1.0,40000,Trekking Season,4.5,130.0,sale,1369.0,1369.0
15000000,441a2426-a0e9-415f-8fe1-2bc45820f95e,"House For Sale In Imadol, Lalitpur","sital height, Imadol, Lalitpur",Lalitpur,Other,1000,5,3,2.5,1,West,2076.0,0.0,0-2-2-0 Aana,13 Feet / Gravelled,10.0, Gravelled,1400 Sq. Feet,2020-01-01,"['Balcony', 'Fencing', 'Modular Kitchen', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Solar Water', 'Water Tank', 'Water Well', 'Electricity Backup', 'Internet', 'Parking', 'Store Room']",Apartment,Entire Place,2,0.6,4.0,,,,,11390035,,,,0.13,,,1.0,40000,Trekking Season,4.5,130.0,sale,0.0,1400.0
